lakeid,sampledate,depth,ca,mg,na,k,cl,so4,cond,ph,alk,dic,temp,bicarbonate,carbonate,alkalinity_calculated,hplus,cations,anions,Lake,Lat,Long
FI,2013-08-07,0,0.9850790957632615,1.6375231433861344,0.19357083822697813,0.061384214026292905,0.24031816771500292,0.04830314386841557,NA,8.96,3664,27.96,25.1,2.227314344685043,0.19056515372374952,2427.170855057722,1.096478196143183e-6,2.8775572914026672,2.706500809992211,Fish Lake,43.28733,-89.65173
FI,2013-08-07,4,0.9763461250561405,1.6087224850853732,0.19552829614163295,0.061128446467850026,0.24003610413787266,0.03747657713928794,NA,8.795,3632,30.445,23.7,2.4561856342522534,0.13961563780408062,2601.500689879107,1.6032453906900416e-6,2.8417253527509967,2.873313953333495,Fish Lake,43.28733,-89.65173
FI,2013-08-07,6,1.2440740555915963,1.6737296852499486,0.19618078211318454,0.061128446467850026,0.23918991340648182,0.05017697272537997,NA,7.71,4014,36.65,20.5,2.909655283921245,0.012679322255096657,2922.665911234262,1.9498445997580452e-5,3.175112969422579,3.2117014923082037,Fish Lake,43.28733,-89.65173
FI,2013-08-07,8,1.4851040471081391,1.716519234725365,0.2000956979424942,0.062407284260064456,0.2425746763320452,0.04642931501145117,NA,7.51,4429,40.82,12.8,3.1299258368635594,0.007109214167959518,3137.1100605501865,3.090295432513592e-5,3.4641262640360626,3.4260390423750153,Fish Lake,43.28733,-89.65173
FI,2013-08-07,12,1.540995059633714,1.7305081259000208,0.20227065118099963,0.06343035449383601,0.2437029306405664,0.05121798875702686,NA,7.41,3968,41.33,8.8,3.0801833669511085,0.004966232907634559,3085.163188048577,3.890451449942805e-5,3.5372041912085708,3.380070519256336,Fish Lake,43.28733,-89.65173
FI,2013-08-07,16,1.5424921403263634,1.7132277309195638,0.20183566053329852,0.06496495984449333,0.24398499421769665,0.03393712263168853,NA,7.27,4689,46.31,7.9,3.310631308890383,0.0037653740579338115,3314.3718577835684,5.3703179637025325e-5,3.522520491623719,3.592318799797702,Fish Lake,43.28733,-89.65173
FI,2013-08-07,18,1.556963920355307,1.7321538778029213,0.2040106137718039,0.06598803007826487,0.24708769356612978,0.03289610660004164,NA,7.22,4730,47.84,7.7,3.359877226979961,0.003385514253867363,3363.2254825122595,6.0255958607435806e-5,3.559116442008297,3.6432465413999995,Fish Lake,43.28733,-89.65173
FI,2013-11-01,0,1.2844952342931284,1.7531372145649042,0.20901300622036625,0.06202363292240012,0.24454912137195722,0.06527170518425983,NA,7.9,4113,32.845,10,2.6315429228352643,0.013574982144281114,2645.3251726829835,1.2589254117941661e-5,3.308669088000799,2.9549387315357625,Fish Lake,43.28733,-89.65173
FI,2013-11-01,4,1.2839962073955786,1.746965644929027,0.20618556701030927,0.06087267890940713,0.24454912137195722,0.062044555486154486,NA,7.91,4109,34.71,10,2.7830409683619424,0.01469090019772558,2797.944097800828,1.230268770812381e-5,3.298020098244322,3.1043255454177796,Fish Lake,43.28733,-89.65173
FI,2013-11-01,16,1.32541543989221,1.749434272783378,0.21140545478272219,0.06189574914317868,0.24652356641186923,0.06620861961274203,NA,7.63,4236,29.47,9.7,2.293039592955945,0.0062980411203000025,2299.4246332831217,2.344228815319923e-5,3.3481509166014893,2.6120698201008565,Fish Lake,43.28733,-89.65173
FI,2014-03-26,0,1.4381955187384599,1.8547623945690186,0.2122754360781243,0.06291881937695022,0.2580881730742109,0.03352071621902977,NA,7.41,3360,38.47,0.6,2.797974911063096,0.0034755434654239917,2801.4290107234965,3.890451449942805e-5,3.568152168762553,3.093059343821761,Fish Lake,43.28733,-89.65173
FI,2014-03-26,8,1.480612805030191,1.925529726393746,0.21749532385053721,0.06419765716916466,0.2713451611993343,0.0341453258380179,NA,7.43,3553,36.7,3.7,2.7114441691334794,0.003911552699448946,2715.349368464931,3.715352290971728e-5,3.6878355124436384,3.0208462088702803,Fish Lake,43.28733,-89.65173
FI,2014-03-26,16,1.6684964319576825,1.968730713844888,0.22293270694680065,0.06624379763670776,0.27078103404507375,0.027691026441807206,NA,7.405,3572.5,46,3.5,3.3741148559407823,0.0045654900948194094,3378.6652744133885,3.935500754557772e-5,3.926403650386079,3.6771524065224828,Fish Lake,43.28733,-89.65173
FI,2014-05-01,0,1.4232247118119665,1.78070355893849,0.1957457914654835,0.05857077088342115,0.2406002312921332,0.032271496981053506,NA,7.95,3113,35.14,8.3,2.8222512897544365,0.015547256832793465,2837.99759582815,1.122018454301963e-5,3.458244833099361,3.1106702748604165,Fish Lake,43.28733,-89.65173
FI,2014-05-01,8,1.410749039373222,1.757663032297881,0.1983557353516899,0.05805923576653538,0.23862578625222125,0.03206329377472413,NA,7.87,3072,36.27,8.3,2.8951108210978096,0.01326548965835208,2908.535021828096,1.3489628825916533e-5,3.424827042789328,3.1790653907831072,Fish Lake,43.28733,-89.65173
FI,2014-05-01,16,1.4100004990268975,1.7634231639580333,0.2327199965200748,0.05869865466264259,0.24313880348630582,0.03247970018738289,NA,7.8,3121,35.965,8.2,2.85187368656736,0.01108924797473823,2863.0903115477713,1.584893192461114e-5,3.464842314167648,3.138581438215787,Fish Lake,43.28733,-89.65173
FI,2014-08-07,0,0.8912620390239033,1.5930878420078174,0.18443603462525557,0.05831500332497826,0.24172848560065438,0.031022277743077243,NA,9.05,2656,26.94,25.2,2.1267404287346348,0.2243154576227212,2362.5779621829815,8.912509381337441e-7,2.7271009189819546,2.6238066497010877,Fish Lake,43.28733,-89.65173
FI,2014-08-07,4,0.9950596337142572,1.5749845710759103,0.1835660533298534,0.05857077088342115,0.2411643584463938,0.0333125130127004,NA,8.53,2709,31.9,23.2,2.598802052264653,0.07940445760235956,2681.1761940072747,2.95120922666639e-6,2.8121810290034417,2.9526833813261066,Fish Lake,43.28733,-89.65173
FI,2014-08-07,6,1.1991616348121164,1.6037852293766715,0.18313106268215232,0.05908230600030692,0.23806165909796065,0.03518634186966479,NA,7.81,2617,38.5,20.9,3.0836503260663224,0.017070598251876616,3101.1648412152817,1.5488166189124828e-5,3.045160232871247,3.373968925285824,Fish Lake,43.28733,-89.65173
FI,2014-08-07,8,1.4821098857228403,1.623534252211479,0.18704597851146199,0.060616911350964246,0.23834372267509094,0.013741411617738914,NA,7.57,3235,40.48,12.8,3.134953937810178,0.008175582675232294,3143.226464062777,2.691534803926914e-5,3.3533070277967454,3.39521465477824,Fish Lake,43.28733,-89.65173
FI,2014-08-07,12,1.4416887070213085,1.6317630117259823,0.18400104397755448,0.06215151670162157,0.23806165909796065,0.021028523839267125,NA,7.4,2741,45.15,9.2,3.360024970240291,0.005356243582181427,3365.393405206674,3.981071705534969e-5,3.3196042794264664,3.6244713967597,Fish Lake,43.28733,-89.65173
FI,2014-08-07,14,1.4616497829232995,1.661386545978194,0.18748096915916304,0.06317458693539311,0.23862578625222125,0.013741411617738914,NA,7.29,3386,42.81,8.7,3.0876305204470396,0.0037653256606341415,3091.3802254193747,5.128613839913648e-5,3.3736918849960498,3.3437630439776336,Fish Lake,43.28733,-89.65173
FI,2014-08-07,16,1.4681371325914467,1.6523349105122402,0.18530601592065768,0.06394188961072178,0.23862578625222125,0.01311680199875078,NA,7.28,3470,46.82,8.7,3.366438430333551,0.004011879635190635,3370.4309653610335,5.248074602497723e-5,3.369719948635067,3.622192898219714,Fish Lake,43.28733,-89.65173
FI,2014-11-04,0,1.4002694745246766,1.7132277309195638,0.23054504328156944,0.061384214026292905,0.24511324852621777,0.030189464917759732,NA,8,3100,37.41,10,3.0172460981228184,0.01959474171233149,3037.1090687057754,1e-5,3.4054264627521027,3.3121435532791277,Fish Lake,43.28733,-89.65173
FI,2014-11-04,4,1.4237237387095163,1.7247479942398685,0.22706511809996083,0.06087267890940713,0.24454912137195722,0.02935665209244222,NA,7.97,3067,38,10,3.059301281751939,0.01854176436149643,3078.090791433993,1.071519305237607e-5,3.4364095299587527,3.3517488195778347,Fish Lake,43.28733,-89.65173
FI,2014-11-04,16,1.4162383352462697,1.7292738119728452,0.2320675105485232,0.061384214026292905,0.24483118494908748,0.030189464917759732,NA,7.955,3092,38.385000000000005,9.9,3.087139784826503,0.018023648424966537,3105.399031982939,1.1091748152624008e-5,3.4389638717939315,3.3801840831183165,Fish Lake,43.28733,-89.65173
FI,2015-01-16,0,1.2620390239033883,1.623534252211479,0.19313584757927704,0.05984960867563558,0.25865230022847147,0.03476993545700604,NA,8.06,3619,37.21,0.8,2.993816333528135,0.016725781036549897,3010.660893237933,8.709635899560797e-6,3.13855873236978,3.3039643502501623,Fish Lake,43.28733,-89.65173
FI,2015-01-16,8,1.2580468087229901,1.623534252211479,0.2040106137718039,0.06087267890940713,0.2600626181141229,0.03539454507599417,NA,8.09,3290,35.84,4,2.8952074526384814,0.019276987361434433,2914.669630277204,8.128305161640995e-6,3.14646435361568,3.209941603190033,Fish Lake,43.28733,-89.65173
FI,2015-01-16,16,1.3251659264434352,1.6609751080024688,0.20248814650485011,0.06189574914317868,0.2648576989253378,0.03476993545700604,NA,7.66,3435.5,41.905,4.3,3.247476148197589,0.00811132605407553,3255.6289650471267,2.187761623949552e-5,3.250524930093933,3.5552151086340085,Fish Lake,43.28733,-89.65173
FI,2015-04-15,0,1.9045361544987276,1.7971610779674965,0.24576971595110705,0.06048902757174281,0.2421515809663498,0.03560274828232354,NA,8.215,3162.5,34.875,9.5,2.8379909097267326,0.02980589747322822,2868.236536918171,6.095368972401693e-6,4.007955975989074,3.1455511364486344,Fish Lake,43.28733,-89.65173
FI,2015-04-15,8,1.8977992913818054,1.7848179386957417,0.24533472530340594,0.05933807355874981,0.24229261275491493,0.03685196752029981,NA,8.07,3102,35.56,8.8,2.876991329052263,0.021202597304865508,2898.480435084998,8.511380382023758e-6,3.9872900289397024,3.177338506632343,Fish Lake,43.28733,-89.65173
FI,2015-04-15,16,1.899296372074455,1.7963382020160459,0.24446474400800383,0.05933807355874981,0.24201054917778467,0.03706017072662919,NA,7.83,3174,37.19,7.1,2.954474057234966,0.01191050652351419,2966.5076219678335,1.4791083881682072e-5,3.999437391657254,3.245455283662894,Fish Lake,43.28733,-89.65173
FI,2015-08-06,0,1.0344827586206895,1.6564492902694918,0.21488537996433077,0.060105376234078474,0.25865230022847147,0.03206329377472413,NA,9.03,2863,27.34,25.7,2.161970282461747,0.21997604507231275,2393.3762474501864,9.332543007969924e-7,2.965922805088591,2.6726619215372556,Fish Lake,43.28733,-89.65173
FI,2015-08-06,4,1.0659214531663255,1.6482205307549889,0.22402018356605333,0.061128446467850026,0.25893436380560175,0.03185509056839475,NA,8.9,2809,28.42,24.9,2.2754975200309833,0.16887536348386362,2452.3404027507318,1.2589254117941663e-6,2.9992906139552176,2.7351623378888434,Fish Lake,43.28733,-89.65173
FI,2015-08-06,6,1.4282149807874644,1.6679695535897963,0.21706033320283613,0.061128446467850026,0.25047245649169325,0.03289610660004164,NA,8.18,3200,34.93,24.4,2.8459778833972647,0.039833909516655185,2887.254493021744,6.606934480075964e-6,3.3743733140479466,3.1691803560056546,Fish Lake,43.28733,-89.65173
FI,2015-08-06,8,1.5579619741504065,1.6844270726188026,0.21967027708904258,0.061128446467850026,0.2521648379544749,0.0378929835519467,NA,7.94,3045,37.19,12.8,2.9931655939359665,0.018298618171288982,3011.764503497513,1.1481536214968817e-5,3.5231877703261016,3.301522033613677,Fish Lake,43.28733,-89.65173
FI,2015-08-06,12,1.5671939717550776,1.6877185764246039,0.21814780982208884,0.06215151670162157,0.2528699968973006,0.023422860712054964,NA,7.720000000000001,3476,38.644999999999996,9.1,3.0405000056725666,0.010097174740474694,3050.7050608513478,1.9054607179632443e-5,3.535211874703392,3.326890038022397,Fish Lake,43.28733,-89.65173
FI,2015-08-06,16,1.5923948300813413,1.695124459987657,0.21445038931662969,0.06343035449383601,0.25413928299438693,0.018321882156985218,NA,7.54,2968,41.33,8.6,3.1635588833531263,0.006840333173387512,3170.444426186786,2.8840315031266056e-5,3.565400033879464,3.4428603816778858,Fish Lake,43.28733,-89.65173
FI,2015-11-04,0,1.3693298068765907,1.7305081259000208,0.19922571664709207,0.0616399815847358,0.27360166981637657,0.024776181553195917,NA,8.02,3232,36.27,11.8,2.9311097083384823,0.020964734699421166,2952.410268757972,9.549925860214369e-6,3.3607036310084393,3.250452294407476,Fish Lake,43.28733,-89.65173
FI,2015-11-04,4,1.34787165028195,1.7354453816087225,0.19879072599939102,0.061384214026292905,0.2501903929145629,0.03518634186966479,NA,7.91,2604,35.99,11.4,2.8883727484464345,0.01586018807605382,2904.4760864928626,1.230268770812381e-5,3.3434919719163565,3.189609671306716,Fish Lake,43.28733,-89.65173
FI,2015-11-04,16,1.3630919706572184,1.7210450524583418,0.19987820261864367,0.06176786536395724,0.2597805545369926,0.03123048094940662,NA,7.74,3237.5,37.105000000000004,10.7,2.9312188701701434,0.010670932793608605,2942.02858305761,1.8197008586099827e-5,3.345783091098161,3.2329008384501514,Fish Lake,43.28733,-89.65173
FI,2017-02-17,0,1.4741254553620438,1.7255708701913186,0.19096089434077165,0.057803468208092484,0.2524469015316052,0.045180095773474906,NA,8.48,3205,41.68,1.3,3.404073074512253,0.05088228844483299,3455.3281123280667,3.3113112148259077e-6,3.4484606881022266,3.752582360262166,Fish Lake,43.28733,-89.65173
FI,2017-02-17,8,1.5065622037027795,1.7626002880065832,0.19531080081778243,0.05933807355874981,0.25695991876568974,0.045388298979804294,NA,8.49,3304,42.01,3.3,3.4317296214498625,0.05610591682843124,3488.303105434871,3.2359365692962813e-6,3.5238113660858947,3.7901837560237874,Fish Lake,43.28733,-89.65173
FI,2017-02-17,16,1.6412994660412195,1.8247274223410819,0.20770803427726306,0.061256330247071465,0.2654218260795983,0.048719550281074324,NA,7.845,3548,47.47,3.3,3.760961402624082,0.013924976682566302,3774.964036161359,1.4288939585111037e-5,3.734991252906636,4.089027755667321,Fish Lake,43.28733,-89.65173
FI,2017-04-20,0,1.3833025600079842,1.5700473153672083,0.1666014180695115,0.052943884597677626,0.2425746763320452,0.03123048094940662,NA,8.67,3136,36.71,11.8,2.9909443336959365,0.09555768660767991,3088.0922795780307,2.1379620895022322e-6,3.1728951780423817,3.360307177585068,Fish Lake,43.28733,-89.65173
FI,2017-04-20,8,1.3805579120714606,1.5622299938284303,0.1672539040410631,0.05281600081845619,0.24271570812061039,0.031438684155735995,NA,8.629999999999999,3111.5,36.935,11.7,3.011793143123287,0.08751563664323374,3100.7445382418173,2.3442288153199277e-6,3.1628578107594105,3.373463172042867,Fish Lake,43.28733,-89.65173
FI,2017-04-20,16,1.4097509855781225,1.6004937255708702,0.1700813432511201,0.05396695483144918,0.24539531210334806,0.031438684155735995,NA,8.31,3175,38.65,6.2,3.150352398303399,0.03731248721969775,3188.067952768903,4.897788193684457e-6,3.234293009231562,3.464498881782181,Fish Lake,43.28733,-89.65173
FI,2017-08-11,0,1.1088377663556064,1.6317630117259823,0.17573622167123407,0.052943884597677626,0.24003610413787266,0.04476368936081616,NA,9.16,2719,30.66,24,2.390672504735832,0.3169034991310814,2721.1139039890722,6.918309709189363e-7,2.9692808843505003,2.9923757973656024,Fish Lake,43.28733,-89.65173
FI,2017-08-11,4,1.0195119516941962,1.5132688747171366,0.17682369829048672,0.049235255000255766,0.2415874538120892,0.04570060378929836,NA,9.115,2667.5,30.39,24,2.383799501649529,0.28488965051480947,2680.8932681376186,7.673614893618185e-7,2.7588397797020754,2.9559772097657255,Fish Lake,43.28733,-89.65173
FI,2017-08-11,6,1.0160187634113478,1.5099773709113353,0.17443124972813084,0.04936313877947721,0.2411643584463938,0.0443472829481574,NA,9.11,2664,30.54,23.8,2.3976123577227897,0.2820755339383206,2691.566786830525,7.762471166286927e-7,2.749790522830291,2.9651995330556615,Fish Lake,43.28733,-89.65173
FI,2017-08-11,8,1.4441838415090573,1.5585270520469041,0.1735612684327287,0.05089774413013454,0.24031816771500292,0.046221111805121805,NA,7.98,3201,40.82,16.8,3.2987786574853764,0.024519112605858547,3323.7737899244808,1.0471285480508984e-5,3.2271699061188244,3.6098370496113596,Fish Lake,43.28733,-89.65173
FI,2017-08-11,12,1.6188432556514794,1.6597407940752933,0.18617599721605985,0.05626886285743517,0.2411643584463938,0.04788673745575681,NA,7.88,3443,44.15,9.5,3.5304702701662003,0.01714445807320983,3547.796769218049,1.3182567385564074e-5,3.5210289098002674,3.8366658241415603,Fish Lake,43.28733,-89.65173
FI,2017-08-11,16,1.6732371874844054,1.6885414523760542,0.18661098786376093,0.0575477006496496,0.2411643584463938,0.0470539246304393,NA,7.72,3537,47.39,8.3,3.724938659964347,0.012083067961997974,3737.116335955644,1.905460717963248e-5,3.6059373283738703,4.025240011003178,Fish Lake,43.28733,-89.65173
FI,2017-08-11,18,1.6702430260991066,1.6729068092984982,0.18574100656835876,0.057803468208092484,0.2411643584463938,0.02810743285446596,NA,7.7,3595,48.14,8.2,3.7739723143130615,0.011656563098951812,3785.715266199395,1.9952623149688786e-5,3.5866943101740563,4.054900668712873,Fish Lake,43.28733,-89.65173
FI,2017-10-23,0,1.3356454912919806,1.734622505657272,0.19835573535168996,0.05767558442887104,0.25385721941725664,0.05205080158234437,NA,8.525,2959,35.535,11.2,2.901576927610465,0.06529395503351583,2967.945479747422,2.9853826189179572e-6,3.3262993167298136,3.272778903643582,Fish Lake,43.28733,-89.65173
FI,2017-10-23,4,1.3333998702530065,1.7247479942398685,0.20183566053329852,0.05805923576653538,0.25385721941725664,0.041640641265875494,NA,8.46,2973,35.63,11.2,2.909895184382178,0.05637885251603218,2967.1963368122765,3.4673685045253096e-6,3.318042760792709,3.261771897581342,Fish Lake,43.28733,-89.65173
FI,2017-10-23,16,1.858376166475373,1.7749434272783378,0.20488059506720604,0.06701110031203643,0.25385721941725664,0.020820320632937747,NA,7.75,3769,51.26,8.4,4.043847280859959,0.014097318718419828,4058.049635733329,1.778279410038923e-5,3.905211289132953,4.332622139628573,Fish Lake,43.28733,-89.65173
FI,2018-02-27,0,1.5854084535156443,1.9222382225879449,0.2327199965200748,0.06419765716916466,0.26513976250246807,0.03039766812408911,NA,8.37,3273,38.31,1.2,3.1232655624672545,0.036116112783054946,3159.664006471539,4.265795188015934e-6,3.8045643297928287,3.4549191058768667,Fish Lake,43.28733,-89.65173
FI,2018-02-27,8,1.6068666101102849,1.9436329973256532,0.2327199965200748,0.06496495984449333,0.26880658900516174,0.031646887362065376,NA,8.32,3386,39.89,3.8,3.250419950406951,0.036516939981464415,3287.2619482147484,4.78630092322638e-6,3.8481845638005066,3.5873903667556424,Fish Lake,43.28733,-89.65173
FI,2018-02-27,16,1.7298767403563051,2.004937255708702,0.24315977206490058,0.06624379763670776,0.2755761148562886,0.03185509056839475,NA,7.9350000000000005,3615.5,44.565,3.7,3.5618491586715795,0.01643705630758412,3578.3982467167675,1.1614486138403414e-5,4.0442175657666155,3.885717420403847,Fish Lake,43.28733,-89.65173
FI,2018-04-25,0,1.5607066220869303,1.8160872248508537,0.22054025838444474,0.06112844646785001,0.2648576989253378,0.029148448886112843,NA,8.885000000000002,3179.5,37.225,9.3,3.014283941086822,0.14721848541068358,3163.59856076824,1.3031667784522947e-6,3.6584625517900786,3.4555085743089564,Fish Lake,43.28733,-89.65173
FI,2018-04-25,8,1.557462947252857,1.808681341287801,0.21662534255513508,0.06036114379252135,0.26401150819394686,0.0295648552987716,NA,8.74,3200,37.46,5.3,3.0536441412420934,0.09465483675899539,3149.330163079065,1.8197008586099824e-6,3.643130774888314,3.441875341493807,Fish Lake,43.28733,-89.65173
FI,2018-04-25,16,1.5559658665602074,1.8037440855790992,0.22576014615685763,0.06189574914317868,0.2637294446168166,0.030189464917759732,NA,8.67,3196,37.84,4.4,3.089085173831716,0.0792074084745959,3169.0948177910327,2.1379620895022322e-6,3.647365847439343,3.462211491840888,Fish Lake,43.28733,-89.65173
FI,2018-08-08,0,1.0729078297320225,1.7481999588562025,0.21880029579364044,0.05741981687042816,0.27134516119933433,0.036123256298146986,NA,9.14,2775.5,30.85,25.6,2.4073620651635554,0.31491637946834955,2736.8937495233986,7.244359600749891e-7,3.0973279012522936,3.029746862129386,Fish Lake,43.28733,-89.65173
FI,2018-08-08,4,1.066919506961425,1.7486113968319277,0.22054025838444474,0.05805923576653538,0.26401150819394686,0.036435561107641054,NA,9.11,2768,31.26,24.7,2.451618608889252,0.2938745822005904,2758.225509353519,7.762471166286927e-7,3.094130397944333,3.045940260391431,Fish Lake,43.28733,-89.65173
FI,2018-08-08,6,1.312440740555916,1.772474799423987,0.2157553612597329,0.05882653844186403,0.26655008038811945,0.03685196752029981,NA,8.49,2972,35.15,18.1,2.868073180545642,0.07120237541502361,2941.069376738195,3.2359365692962813e-6,3.3594974396815003,3.2426776038690845,Fish Lake,43.28733,-89.65173
FI,2018-08-08,8,1.581915265232796,1.7864636905986424,0.21662534255513508,0.05984960867563558,0.2654218260795983,0.03830938996460546,NA,8.07,3242,40.32,9.4,3.2629974046991084,0.02447105591783761,3287.770222389902,8.511380382023758e-6,3.644853907062209,3.59119967666115,Fish Lake,43.28733,-89.65173
FI,2018-08-08,12,1.5879035880033934,1.7642460399094837,0.21184044543042324,0.060105376234078474,0.26090880884551376,0.036435561107641054,NA,7.94,3349,41.85,5.2,3.3506965572191776,0.01640944085642683,3367.2425877838145,1.1481536214968817e-5,3.624095449577379,3.6644503680287595,Fish Lake,43.28733,-89.65173
FI,2018-08-08,16,1.6373072508608213,1.7872865665500925,0.21532037061203185,0.06215151670162157,0.2603446816912532,0.02061211742660837,NA,7.8,3459,45.27,5,3.576870932268333,0.012610214387645041,3589.5646944508662,1.584893192461114e-5,3.7020657047245673,3.8704379457738396,Fish Lake,43.28733,-89.65173
FI,2018-08-08,18,1.7151554468785866,1.8136185969965026,0.22141023967984688,0.0652207274029362,0.2603446816912532,0.01728086612533833,NA,7.62,3627,48.93,6.6,3.7832149300112285,0.009261810913004844,3792.5238674806,2.3988329190194897e-5,3.815405010957872,4.0701022887408245,Fish Lake,43.28733,-89.65173
FI,2018-11-02,0,1.3383901392285042,1.7008845916478093,0.19183087563617382,0.0575477006496496,0.26880658900516174,0.03830938996460546,NA,8.57,3063,36.68,9.2,2.9949236194085342,0.07061607338628687,3066.535822305399,2.6915348039269138e-6,3.2886533071621367,3.3726556717645884,Fish Lake,43.28733,-89.65173
FI,2018-11-02,4,1.3319027895603572,1.6975930878420078,0.18922093174996735,0.057036165532763826,0.26203706315403485,0.03914220278992296,NA,8.53,3056,36.23,9.2,2.9589565854332194,0.06362919182223853,3023.4926454405836,2.95120922666639e-6,3.2757529746850964,3.323765043199416,Fish Lake,43.28733,-89.65173
FI,2018-11-02,16,1.6819701581915263,1.7642460399094835,0.1977032493801383,0.06215151670162157,0.2669731757538149,0.01894649177597335,NA,7.74,3581.5,47.915,5.3,3.7607340689698976,0.01165727415924581,3772.4594504347897,1.8197008586099827e-5,3.70607096418277,4.058311010658932,Fish Lake,43.28733,-89.65173
ME,1996-02-06,1,2.3748690054393933,2.9895083316190085,0.6951150550263169,0.06931300833802241,0.9186810707133387,0.23048094940662087,NA,8.24,4003,52.8,NA,NA,NA,NA,5.754399373371567e-6,6.128805400422741,NA,Lake Mendota,43.09885,-89.40545
ME,1996-02-06,8,2.3873446778781378,2.797778234931084,0.6529209621993127,0.10256279093559773,0.8705892308126252,0.21205496564647097,NA,8.21,3802,49.73,NA,NA,NA,NA,6.16595001861481e-6,5.940606665944133,NA,Lake Mendota,43.09885,-89.40545
ME,1996-02-06,20,3.727231897799291,2.923678255502983,0.7708034277263038,0.10102818558494041,0.9979409358869489,0.17697272537997086,NA,7.38,4220,57.52,NA,NA,NA,NA,4.168693834703355e-5,7.522741766613518,NA,Lake Mendota,43.09885,-89.40545
ME,1996-05-01,0,2.6226358600728576,2.726188027154906,0.6683631301927008,0.10077241802649753,0.9222068654274673,0.3698729960441391,NA,8.375,3839.5,48.975,7.3,3.9971700918463804,0.056863064497628804,4054.5536036939297,4.216965034285822e-6,6.117959435446962,5.3461130178156155,Lake Mendota,43.09885,-89.40545
ME,1996-05-01,8,2.446728878686561,2.732771034766509,0.6724955413458611,0.10026088290961174,0.9144501170563845,0.3658130335207162,NA,8.42,3831,48.61,7.3,3.969366631268778,0.06263237011785494,4032.579427679803,3.8018939632056124e-6,5.952256337708542,5.3122621519637345,Lake Mendota,43.09885,-89.40545
ME,1996-05-01,20,2.5809671141274513,2.715490639786052,0.6698855974596546,0.10051665046805464,0.9119115448622118,0.36456381428274,NA,8.42,3835,49.08,7.2,4.007726826951266,0.06304683217961846,4071.348378414001,3.8018939632056124e-6,6.066860001841213,5.347249018275836,Lake Mendota,43.09885,-89.40545
ME,1996-08-05,0,1.4666400518987972,2.543509565932936,0.6616207751533342,0.09693590464985422,0.9240402786788141,0.37955444513845515,NA,8.9,3359,19.67,22.5,1.577547029958896,0.11130600274830908,1695.4702052555003,1.2589254117941663e-6,4.768706297634921,2.9924477565244745,Lake Mendota,43.09885,-89.40545
ME,1996-08-05,4,1.427216926992365,2.5130631557292737,0.6616207751533342,0.09616860197452555,0.8986545567370885,0.380595461170102,NA,8.94,3320,19.41,22.4,1.5521105907050974,0.11981641930589607,1679.1269241471005,1.148153621496884e-6,4.698069459849499,2.9511770279181837,Lake Mendota,43.09885,-89.40545
ME,1996-08-05,8,1.5135485802684763,2.552561201398889,0.6577058593240245,0.09642436953296844,0.8963980481200462,0.37101811367895066,NA,8.86,3404,20.42,22.1,1.64257507612409,0.10477981137623261,1753.2015719324802,1.3803842646028868e-6,4.820240010524358,3.0147710492993194,Lake Mendota,43.09885,-89.40545
ME,1996-08-05,16,1.9649184091022505,2.6389631763011727,0.6920701204924093,0.10077241802649753,0.933771472089809,0.38038725796377265,NA,7.59,3918.5,25.505000000000003,11.9,1.978847868908524,0.0052730753400062275,1984.2203677478874,2.5703957827688645e-5,5.39672412392233,3.298279674302112,Lake Mendota,43.09885,-89.40545
ME,1996-08-05,20,1.9946105095064621,2.6702324624562848,0.7046848492757405,0.10333009361092639,0.9293994866442896,0.36393920466375185,NA,7.55,4054,26.27,10.5,2.020930743233758,0.004723391233210277,2025.7247349546524,2.8183829312644552e-5,5.472857914849414,3.3189928257750094,Lake Mendota,43.09885,-89.40545
ME,1996-11-08,4,1.719147662058985,2.6578893231845298,0.6951150550263169,0.09898204511739732,1.0402504724564916,0.4351447012283989,NA,8.05,3745,45.64,9,3.689173318709786,0.026116705429114703,3715.563580550432,8.91250938133744e-6,5.171134085387229,5.1906851978237905,Lake Mendota,43.09885,-89.40545
ME,1996-11-08,8,1.7530814910923698,2.6570664472330794,0.6938100830832137,0.09898204511739732,0.9561955264716666,0.4028732042473454,NA,8.06,3742,31.49,9,2.546690647996686,0.018448689652165087,2565.42574375384,8.709635899560797e-6,5.202940066526061,3.924208068367863,Lake Mendota,43.09885,-89.40545
ME,1996-11-08,20,1.7171515544687856,2.6759925941164373,0.6951150550263169,0.09949358023428309,1.0052745888923362,0.41536539662710803,NA,8.05,2835,17.29,9,1.3975855977320815,0.009893905277594062,1407.7643804340244,8.91250938133744e-6,5.187752783845823,2.82811948852912,Lake Mendota,43.09885,-89.40545
ME,1997-02-17,1,1.8778382154798139,2.896111911129397,0.7240419330984383,0.11177042303954167,0.6961329083575437,0.28586300229023526,NA,8.495000000000001,4013.5,53.03,0.6,4.331434632300836,0.06543508530371497,4397.224806805174,3.1988951096913906e-6,5.6097624827471915,5.37886562825233,Lake Mendota,43.09885,-89.40545
ME,1997-02-17,8,1.8389141174709316,2.6759925941164373,0.712949671582061,0.10512046652002661,0.9649394973627055,0.4299396210701644,NA,8.49,3811,50.03,1,4.086334779480146,0.06186802454956505,4148.569762767867,3.2359365692962813e-6,5.332976849689456,5.543081922462581,Lake Mendota,43.09885,-89.40545
